name,url
honolulu-7433.jpg,http://data.ukiyo-e.org/honolulu/images/7433.jpg
honolulu-5321.jpg,http://data.ukiyo-e.org/honolulu/images/5321.jpg
Ebi0768_11.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0768/Ebi0768_11.jpg
honolulu-3139.jpg,http://data.ukiyo-e.org/honolulu/images/3139.jpg
BM-AN00035664_001.jpg,https://data.ukiyo-e.org/bm/images/AN00035664_001_l.jpg
Z0171-267.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-267.jpg
honolulu-5158.jpg,http://data.ukiyo-e.org/honolulu/images/5158.jpg
honolulu-4203.jpg,http://data.ukiyo-e.org/honolulu/images/4203.jpg
NDL-013-02-025.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000025.jpg
arcUP1015.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1015.jpg
Z0164-162.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-162.jpg
arcUP1000.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1000.jpg
Z0173-011.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-011.jpg
honolulu-4039.jpg,http://data.ukiyo-e.org/honolulu/images/4039.jpg
honolulu-6093.jpg,http://data.ukiyo-e.org/honolulu/images/6093.jpg
arcUP4787.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4787.jpg
arcUP5603.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5603.jpg
honolulu-7285.jpg,http://data.ukiyo-e.org/honolulu/images/7285.jpg
NDL-533-00-027.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000027.jpg
honolulu-6634.jpg,http://data.ukiyo-e.org/honolulu/images/6634.jpg
Z0173-489.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-489.jpg
Z0172-418.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-418.jpg
Z0170-027.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-027.jpg
honolulu-4196.jpg,http://data.ukiyo-e.org/honolulu/images/4196.jpg
Z0170-257.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-257.jpg
NDL-186-00-028.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000028.jpg
tnm-C0007279.jpg,http://data.ukiyo-e.org/tnm/images/C0007279.jpg
honolulu-2964.jpg,http://data.ukiyo-e.org/honolulu/images/2964.jpg
honolulu-4356.jpg,http://data.ukiyo-e.org/honolulu/images/4356.jpg
honolulu-5247.jpg,http://data.ukiyo-e.org/honolulu/images/5247.jpg
arcUP0885.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0885.jpg
honolulu-5876.jpg,http://data.ukiyo-e.org/honolulu/images/5876.jpg
Z0170-081.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-081.jpg
arcUP5329.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5329.jpg
NDL-222-00-053.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000053.jpg
arcUP0848.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0848.jpg
honolulu-3852.jpg,http://data.ukiyo-e.org/honolulu/images/3852.jpg
arcUP3620.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3620.jpg
Ebi1379_08.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1379/Ebi1379_08.jpg
honolulu-6083.jpg,http://data.ukiyo-e.org/honolulu/images/6083.jpg
honolulu-5453.jpg,http://data.ukiyo-e.org/honolulu/images/5453.jpg
arcUP0977.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0977.jpg
NDL-534-00-043.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000043.jpg
arcUP0842.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0842.jpg
NDL-296-00-005.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000296/w0000000/w0000005.jpg
NDL-186-00-033.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000033.jpg
NDL-136-00-012.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000136/w0000000/w0000012.jpg
arcUP1036.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1036.jpg
BM-AN00327118_001.jpg,https://data.ukiyo-e.org/bm/images/AN00327118_001_l.jpg
NDL-533-00-035.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000035.jpg
NDL-329-00-005.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000329/w0000000/w0000005.jpg
honolulu-5178.jpg,http://data.ukiyo-e.org/honolulu/images/5178.jpg
arcUP3456.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3456.jpg
NDL-324-00-001.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000324/w0000000/w0000001.jpg
honolulu-5408.jpg,http://data.ukiyo-e.org/honolulu/images/5408.jpg
honolulu-7306.jpg,http://data.ukiyo-e.org/honolulu/images/7306.jpg
Z0167-169.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-169.jpg
Ebi0998_14.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0998/Ebi0998_14.jpg
arcUP5955.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5955.jpg
arcUP0925.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0925.jpg
arcUP5769.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5769.jpg
honolulu-4164.jpg,http://data.ukiyo-e.org/honolulu/images/4164.jpg
honolulu-5947.jpg,http://data.ukiyo-e.org/honolulu/images/5947.jpg
Z0173-500.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-500.jpg
Z0173-086.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-086.jpg
honolulu-5673.jpg,http://data.ukiyo-e.org/honolulu/images/5673.jpg
honolulu-5991.jpg,http://data.ukiyo-e.org/honolulu/images/5991.jpg
Z0172-003.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-003.jpg
honolulu-4058.jpg,http://data.ukiyo-e.org/honolulu/images/4058.jpg
NDL-013-02-040.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000040.jpg
NDL-534-00-048.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000048.jpg
NDL-520-02-001.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000520/w0000002/w0000001.jpg
arcUP2883.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2883.jpg
honolulu-5891.jpg,http://data.ukiyo-e.org/honolulu/images/5891.jpg
arcUP2100.jpg,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2100.jpg
